time,text,polarity,subjectivity
,,,
4/14/2017 23:59,b'RT @mitchellvii: AMAZING - Fear of Trump Makes Migrants Disappear From Mexican Border - The Daily Beast https://t.co/NLILXLhzgR',0.2,0.3
,,,
4/14/2017 23:59,"b""RT @MeekKristy: Watch out North Korea! Your days are numbered! Our awesome @POTUS @realDonaldTrump won't put up with your BS!! #SyrianStrik\xe2\x80\xa6""",1,1
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Trump conspiracy-bots may have uncovered the ancient document that gives secret power to the ""Deep State.""  It\'s called ""Th\xe2\x80\xa6'",-0.2,0.55
,,,
4/14/2017 23:59,"b""RT @LittleDurant35: NASA's doing their best to find us another planet to live on ever since Trump got elected, that's love https://t.co/jYY\xe2\x80\xa6""",0.545454545,0.466666667
,,,
4/14/2017 23:59,"b'RT @tedlieu: Upset w/ Trump? Happy? Somewhere in between? Come to my Town Hall on Thursday, Apr 20 in #SantaMonica. Need to RSVP. https://t\xe2\x80\xa6'",0.8,1
,,,
4/14/2017 23:59,"b""RT @mch7576: Ex-Trump Campaign Adviser Carter Page's Accounts Of Russia Ties Keep Shifting https://t.co/bWVdQbvegB via @TPM https://t.co/kM\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b'RT @JordanUhl: Trump dropped the ""mother of all bombs"" then immediately left for another vacation in Florida. \n\nAt 4pm.\n\nOn a Thursday.\n\nMu\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b'RT @thehill: Ex-Pentagon chief slams Trump for calling the military ""my military"" https://t.co/xU0NLknRfy https://t.co/xqlQCYLS09'",-0.1,0.1
,,,
4/14/2017 23:59,"b'RT @kylegriffin1: This is a real thing.\n\nTrump is reportedly ""very upset"" that Amanda Knox (!!) supported Hillary Clinton. https://t.co/zoH\xe2\x80\xa6'",0.25625,0.3
,,,
4/14/2017 23:59,b'RT @ImToBlame: Every since Trump got elected NASA been trying to find somewhere else for us to live. https://t.co/UrXc2JPDP5',0.136363636,0.5
,,,
4/14/2017 23:59,b'RT @redsteeze: Pretty clear the Last Jedi trailer was dropped as a way to distract everyone from Trump and Russia.',0.116666667,0.483333333
,,,
4/14/2017 23:59,"b""RT @IndivisibleSPI: .@RodneyDavis it's time to face the people of Illinois for your votes on our healthcare. #ILsaveACA #IL13isWatching htt\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b""If you don't like it here go live in another country, stop complaining and worry about yourself not Trump he's doing an awesome job!""",0.568181818,0.75
,,,
4/14/2017 23:59,"b'RT @mattmfm: Stop saying Trump is vacationing at Mar-a-Lago ""for the weekend."" Trump arrived in FL at 6:30pm on Thursday. The rest of us wo\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @mcuban: What I have been saying for the past 18 months -Trump and The Problem of Ignorance https://t.co/g6R84zsuvB',-0.25,0.25
,,,
4/14/2017 23:59,"b'RT @thehill: Ex-Pentagon chief slams Trump for calling the military ""my military"" https://t.co/xU0NLknRfy https://t.co/xqlQCYLS09'",-0.1,0.1
,,,
4/14/2017 23:59,b'RT @beneleo: @AmerPride777 @red_a_ted @ThomasWictor Incredible hubris to think that Trump is listening to either. They should stick to anti\xe2\x80\xa6',0.9,0.9
,,,
4/14/2017 23:59,b'@GodfreyElfwick @GamingAndPandas My sentiments exactly!  as i was going to bed was thinking how Trump is behaving l\xe2\x80\xa6 https://t.co/n1zfQW3zmd',0.3125,0.25
,,,
4/14/2017 23:59,b'RT @armyofMAGA: RETWEET if you think Jeff Sessions should throw Pocahontas Elizabeth Warren in prison for inciting violence against Trump s\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b'RT @GhostPanther: Just want to give an extra special thanks to the millions of people who didn\'t vote cause ""there\'s no difference between\xe2\x80\xa6'",0.185714286,0.29047619
,,,
4/14/2017 23:59,b'RT @IJihadEnough: #LMAO #HeIsRight Jackie Mason: #Hollywood Would Love #Trump if He Bombed North Korea over Lack of Trans Bathrooms https:/\xe2\x80\xa6',0.55,0.8
,,,
4/14/2017 23:59,"b'@foreignpolicy77 Oh no, if he says something Trump will have to buy another wife.'",0,0
,,,
4/14/2017 23:59,"b""RT @RVAwonk: #FakeViews: More than 25% of Trump's Twitter followers appear to be fake accounts. \nhttps://t.co/AnHCEqRb7P""",0,0.75
,,,
4/14/2017 23:59,b'@JustAGurLnSwedn @JessikaJayne @KazamakisBob @BHPanimalwatch @EmilyEggbert @joepauley @adirado29 @JohnSmithChgo\xe2\x80\xa6 https://t.co/6zOuLHa0KJ',0,0
,,,
4/14/2017 23:59,b'@davidaxelrod Bannon still Tells trump what to do. He does it in private now.',0,0.375
,,,
4/14/2017 23:59,b'Lawyer: Little money involved in Trump sanctuary order #ChainFeedsDotCom https://t.co/4fyukQKr6l',-0.1875,0.5
,,,
4/14/2017 23:59,"b'RT @jeandunn52: Yes taxpayers, you read that right....while Trump plays golf, he charges the Secret Service to rent golf carts that you pay\xe2\x80\xa6'",-0.4,0.7
,,,
4/14/2017 23:59,"b""@MeetThePress Thank you. God prohibits disallowing immigrants,\n#Bible Exo22:21, 23:9, et alia.\nSo 'Seven Mountains'\xe2\x80\xa6 https://t.co/sFFYXhvJfl""",0,0
,,,
4/14/2017 23:59,"b""RT @LeoKapakosNY: Wake up Joe! Trump's motivation is to gratify his ego &amp; make money 4 his brand. He doesn't give a rats ass abt the countr\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,b'RT @TrueFactsStated: Remember when the North Koreans hacked that Hollywood studio? I wonder if they might be able to hack and release Trump\xe2\x80\xa6',0.5,0.625
,,,
4/14/2017 23:59,"b""@iamjandro well then what are you against ? Cause that's what Trump is taking action against""",0.1,0.1
,,,
4/14/2017 23:59,b'RT @GeorgeTakei: Trump now threatening to bomb a third country in his fledgling and we hope short-lived presidency. But this one is armed t\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,b'HOW THE FUCK DID A TRUMP HAPPEN????',-0.4,0.6
,,,
4/14/2017 23:59,"b""RT @justinhendrix: Like his tax returns, Donald doesn't want you to know what goes in and what goes out. \nhttps://t.co/H1S9c5BiFL""",0,0
,,,
4/14/2017 23:59,"b""RT @IndivisibleMN03: You're invited!\n\nWhat: Civics 101 in Trump Era\nSpeaker: Senator @CwodMN (SD48) \nWhen: 4/17 7pm, Rogers\n\n#stribpol \n\nht\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b""RT @dustinhines: Fox and Friends giving Trump's red blooded, old white guy base the patriotic bomb porn they crave. \nhttps://t.co/wXs3er4l32""",-0.175,0.3
,,,
4/14/2017 23:59,"b'RT @SethAbramson: As North Korea declares that ""thermonuclear war may break out any moment,"" this is what Trump is doing. Retweet if that\'s\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @docrocktex26: The professor who predicted Trump\xe2\x80\x99s victory now predicts his impeachment https://t.co/tX2SFyP5if via @shareblue',0,0
,,,
4/14/2017 23:59,b'RT @MillenPolitics: Want to know how much Trump is spending &amp; what else that $ could be used for? \n\nCheck out https://t.co/L0Jo7Et2ha; made\xe2\x80\xa6',0.2,0.2
,,,
4/14/2017 23:59,"b""RT @politicususa: 9,000 Americans On Meals On Wheels Will Starve To Pay For Trump's Florida Vacations via @politicususa https://t.co/oZPvHO\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,b'RT @washingtonpost: Trump to discontinue Obama policy of voluntarily releasing White House visitor logs https://t.co/zMnK2dHM8U',0,0
,,,
4/14/2017 23:59,"b'RT @tonyposnanski: ""But Obama"" or ""But Hillary"" are not good defenses to Donald Trump\'s incompetent decisions.'",-0.35,0.483333333
,,,
4/14/2017 23:59,b'RT @puppymnkey: Or use our money to spend on his own resorts every weekend. Trump is the biggest welfare queen in the country. https://t.co\xe2\x80\xa6',0.6,1
,,,
4/14/2017 23:59,"b""RT @GeorgeTakei: It's about to get very interesting, and possibly dangerous. https://t.co/4rGGkDz4Ff""",0.025,0.775
,,,
4/14/2017 23:59,"b'RT @BreitbartNews: this is, one might say, illuminating https://t.co/laygd5kRBt'",0,0
,,,
4/14/2017 23:59,"b'RT @ddiamond: The White House homepage, 84 days after inauguration, for Obama (April 14, 2009) vs. Trump (April 14, 2017). https://t.co/QMb\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @JesseLehrich: wait\xc2\xa0\xe2\x80\x93 taxpayers are paying for secret service who are forced to pay trump for golf carts at mar-a-lago?? https://t.co/RB\xe2\x80\xa6',-0.35,0.45
,,,
4/14/2017 23:59,b'@realDonaldTrump has no idea how politics works https://t.co/1FiD2Yo5NI #Resistance #Impeach45 #NotMyPresident #indivisible #JokePrez #SAD',-0.5,1
,,,
4/14/2017 23:59,"b""RT @MarkHarrisNYC: We're threatening nuclear war w N Korea, and he's in Florida. If you voted for Trump, never make a decision again. What\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,b'RT @JrcheneyJohn: President Trump Signed a law to let States Defund Planned Parenthood #StatesRights \nhttps://t.co/RoOnuGMGT9 https://t.co/\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,b'@thehill Russia will bring Trump down.  The other issues mentioned are politics.  Trump is existential threat.  Eas\xe2\x80\xa6 https://t.co/S1XBWVJGr8',-0.140277778,0.331944444
,,,
4/14/2017 23:59,b'RT @Evan_McMullin: A plot twist you never saw coming (\xf0\x9f\x98\x89): President Trump loves the swamp just the way it is. https://t.co/zGZWwsIclN',0,0
,,,
4/14/2017 23:59,b'RT @SafetyPinDaily: Donald Trump\xe2\x80\x99s foreign policy is becoming everything he said he hated | By @zeeshanaleem\nhttps://t.co/zhi9FdVmUS',-0.191666667,0.558333333
,,,
4/14/2017 23:59,"b""RT @RVAwonk: #FakeViews: More than 25% of Trump's Twitter followers appear to be fake accounts. \nhttps://t.co/AnHCEqRb7P""",0,0.75
,,,
4/14/2017 23:59,"b""RT @RVAwonk: Trump won't let you view the WH visitor log. But he will let your internet service provider sell your private data. https://t.\xe2\x80\xa6""",0,0.375
,,,
4/14/2017 23:59,"b""RT @CAPAction: Donald Trump has spent 7 out of 13 weekends at Mar-a-Lago, costing $25 million so far. We're tracking the costs at: https://\xe2\x80\xa6""",0,0.55
,,,
4/14/2017 23:59,b'RT @samfbiddle: is there literally anything trump has done that he didn\xe2\x80\x99t tweet about being extremely bad in like 2012 or 2013 https://t.co\xe2\x80\xa6',-0.7,0.666666667
,,,
4/14/2017 23:59,b'RT @NingaAnon: #trump command ship moves in of coast of north korea https://t.co/MOmRi9EAJ1',0,0
,,,
4/14/2017 23:59,b'RT @McJesse: If North Korea really wants to threaten Trump they should fire copies of his tax returns at us.',0.2,0.1
,,,
4/14/2017 23:59,b'RT @Evan_McMullin: A plot twist you never saw coming (\xf0\x9f\x98\x89): President Trump loves the swamp just the way it is. https://t.co/zGZWwsIclN',0,0
,,,
4/14/2017 23:59,"b'RT @ddiamond: The White House homepage, 84 days after inauguration, for Obama (April 14, 2009) vs. Trump (April 14, 2017). https://t.co/QMb\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @LifeNewsHQ: Speaker Paul Ryan on Trump signing bill allowing Planned Parenthood defunding: \xe2\x80\x9cThis is a major pro-life victory.  https://\xe2\x80\xa6',0.0625,0.5
,,,
4/14/2017 23:59,"b""RT @trump2016fan: Trump Team while we've been distracted Paul Ryan has not and continues to undermine the #AmericaFirst agenda. We must kee\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,b'Donald Trump says Nato \xe2\x80\x98no longer\xc2\xa0obsolete\xe2\x80\x99 https://t.co/J55pkwZXcJ',0,0
,,,
4/14/2017 23:59,"b""RT @ajplus: N. Korea's vice foreign minister told @AP that Trump's tweets are increasing tensions and they are ready to go to war if Trump\xe2\x80\xa6""",0.0375,0.3125
,,,
4/14/2017 23:59,b'RT @DerekCressman: Donald Trump Is Making the United States an Anti-Corruption Laughingstock | Mother Jones https://t.co/hfvKPOTrL1',0,0
,,,
4/14/2017 23:59,"b'RT @CNN: .@MichaelWolffNYC: \xe2\x80\x9cDemocracy dies in darkness. You\xe2\x80\x99re the darkness.""\n\n@KellyannePolls: \xe2\x80\x9cI\xe2\x80\x99m not the darkness.\xe2\x80\x9d https://t.co/dChsw\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""The cartoons capturing the imagination of Trump's America https://t.co/G0FzbdkCEt https://t.co/RPuTUBg4bq""",0,0
,,,
4/14/2017 23:59,"b'RT @rebeccaballhaus: Trump won\xe2\x80\x99t post WH visitor logs, citing \xe2\x80\x9csecurity risks,\xe2\x80\x9d &amp; says move will save taxpayers $70K by 2020.\n\nOne Mar-a-La\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @NickPatrickNYC: Chef turns down interview for Ivanka Trump site with strongly worded response  https://t.co/BYS1QrbMN1',0.138888889,0.511111111
,,,
4/14/2017 23:59,"b""RT @Democrat_4Trump: Something is terribly wrong in White House. The deep state got to Trump's family, first by Jared Kushner accepting $25\xe2\x80\xa6""",-0.0625,0.408333333
,,,
4/14/2017 23:59,b'RT @thehill: Trump has spent a quarter of his presidency at Mar-a-Lago resort https://t.co/PMlpZMTI6L... https://t.co/1Y9eFVeXRo',-0.1,0.1
,,,
4/14/2017 23:59,"b""As the world wonders about nuclear war....here's #Trump! (Later, he'll eat a big piece of cake!)\n#FingShameful\xe2\x80\xa6 https://t.co/TFaXnymNeU""",0,0.05
,,,
4/14/2017 23:59,"b'RT @Khanoisseur: @GStephanopoulos 1. Remember, Carter Page was specifically chosen by Trump campaign co-chair Sam Clovis for a reason @GSte\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @TeaPainUSA: Trump is always workin', even at Mar-a-Lago, makin' all the tough decisions like pitchin' wedge or 9-Iron.""",-0.388888889,0.833333333
,,,
4/14/2017 23:59,b'RT @ForeignPolicy: Newly declassified CIA files offer a glimpse of the playbook Trump will reach for if he stumbles into a nuclear war. htt\xe2\x80\xa6',0.136363636,0.454545455
,,,
4/14/2017 23:59,"b""RT @paul_lander: Chinese Media Can't Stop Making Fun Of Donald Trump \nGreat, even his mockery is now outsourced""",0.366666667,0.316666667
,,,
4/14/2017 23:59,b'RT @WendyMolyneux: Donald Trump has now killed people. Just think about it for a while.',-0.2,0
,,,
4/14/2017 23:59,"b""@MarlowNYC @brooklynmarie No one cares. They can't beat Trump.""",0,0
,,,
4/14/2017 23:59,"b'RT @GhostPanther: Just want to give an extra special thanks to the millions of people who didn\'t vote cause ""there\'s no difference between\xe2\x80\xa6'",0.185714286,0.29047619
,,,
4/14/2017 23:59,b'RT @areyou0: Trump sucks https://t.co/Y4g9qSJDxF',-0.3,0.3
,,,
4/14/2017 23:59,b'RT @thehill: Trump has spent a quarter of his presidency at Mar-a-Lago resort https://t.co/lafaJKdvA1... https://t.co/QI4FNObG6V',-0.1,0.1
,,,
4/14/2017 23:59,b'RT @ABCWorldNews: Trump administration drops lawsuit accusing North Carolina of discriminating against LGBT residents. https://t.co/Aolj9oD\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""RT @SenSanders: A lot of working people voted for Trump because they thought he was going to stand up for them. Well, it turns out that's n\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b'RT @CNN: Joe Biden condemns reported anti-LGBT violence in Chechnya, calls on Trump to raise the issue with Russians https://t.co/3VNASC2cR\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @StillJohnCA: NEWSFLASH: You don't need to be a psych major to understand that Trump is too unstable to be in command of nuclear weapons\xe2\x80\xa6""",0.0625,0.5
,,,
4/14/2017 23:59,"b'@NIRPUmbrella @wikileaks Get your ""Make Merica Great Again"" Trump commemorative coin! https://t.co/fE6ZCDBX9m https://t.co/44NPmIYCqQ'",1,0.75
,,,
4/14/2017 23:59,"b""RT @LouiseMensch: But I've been tracking this story since 2015 and I have contemporary friend of Trump @newsmax report that it was @jeffses\xe2\x80\xa6""",0.166666667,0.166666667
,,,
4/14/2017 23:59,"b'RT @rebeccaballhaus: Trump won\xe2\x80\x99t post WH visitor logs, citing \xe2\x80\x9csecurity risks,\xe2\x80\x9d &amp; says move will save taxpayers $70K by 2020.\n\nOne Mar-a-La\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,b'RT @JB_Tw645: No big surprise - #Obama regularly prostrated himself before world leaders - #Trump brings strength to #US and returns dignit\xe2\x80\xa6',0,0.088461538
,,,
4/14/2017 23:59,"b""Trump's tax returns are the target of nationwide protests on Saturday https://t.co/Z2lieC2xi0 by #CNN via @c0nvey https://t.co/cbMYKdIFTh""",0,0
,,,
4/14/2017 23:59,b'RT @DavidYankovich: Donald Trump first 20 days- arguing crowd size.\n\n21-75 days- failing legislatively.\n\n76-100- bombing other nations for\xe2\x80\xa6',0.0625,0.354166667
,,,
4/14/2017 23:59,b'RT @blackvoices: It\xe2\x80\x99s spring and 3 big Trump protests want you to come out https://t.co/XlGGCp4cp0 https://t.co/CnwPwbE9fG',0,0.1
,,,
4/14/2017 23:59,"b""RT @DiamondandSilk: To @SenWarren.   \nAt Least President Trump Strategy Doesn't Consist of Sitting Around Doing Nothing. Unlike Obama, this\xe2\x80\xa6""",-0.3,0.4
,,,
4/14/2017 23:59,"b""RT @DaShanneStokes: Trumpers, you can attack the Resistance all you want, but make no mistake: We're here to stay. #resist #trumpleaks #tru\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:59,"b""RT @LegendsofCH: Trump on Kendrick's new album https://t.co/5kugUUdtkl""",0.136363636,0.454545455
,,,
4/14/2017 23:59,"b""RT @mateagold: NEW: Trump's reelection stockpile grows as small donors keep giving https://t.co/bGKCKX5cYq""",-0.056818182,0.427272727
,,,
4/14/2017 23:59,"b'RT @ErinRHazel: Russia\'s motives are to make the USA more unstable on all fronts.\n""Oh LOOK! They\'re letting Trump on the primary ballot!""\n#\xe2\x80\xa6'",0.5625,0.5
,,,
4/14/2017 23:59,"b'RT @SethAbramson: As North Korea declares that ""thermonuclear war may break out any moment,"" this is what Trump is doing. Retweet if that\'s\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b""RT @ActualFlatticus: That some Trump voters are coming to question their vote, but zero Hillary voters do?  It doesn't speak as highly for\xe2\x80\xa6""",0.16,0.54
,,,
4/14/2017 23:59,"b'RT @Mikel_Jollett: US Navy strike group is in the Sea of Japan.\n\nNorth Korea is threatening a nuclear test on Saturday, escalating tensions\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:59,"b'RT @DerrickJ451: #PressSecretaryPoetry\nEverything Trump says is true\nFuck you, fuck you, fuck you'",-0.2125,0.6125
,,,
4/14/2017 23:59,b'RT @NewYorker: Why was America\xe2\x80\x99s biggest non-nuclear bomb used on one of the smallest militias in the world? https://t.co/hsxLTii7iU https:\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,b'Maxine Waters Says Trump \xe2\x80\x9cTrying to Start Wars\xe2\x80\x9d and \xe2\x80\x9cDoesn\xe2\x80\x99t Deserve to be President\xe2\x80\x9d https://t.co/NDKpeMgOYq https://t.co/A2q7xFfNl7',0,0
,,,
4/14/2017 23:59,b'RT @RealMuckmaker: Hungarian sources: Donald Trump campaign collusion with Russia was headquartered in Budapest https://t.co/4nRIEtkOpc via\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b""An it's still Fuck Donald Trump""",-0.4,0.6
,,,
4/14/2017 23:59,"b'Syria, Afghanistan, North Korea\xe2\x80\xa6 on a scale to 1 to 10 just how desperate is Trump for a war? Not with Russia though.'",-0.6,1
,,,
4/14/2017 23:59,b'RT @TrueFactsStated: Remember when the North Koreans hacked that Hollywood studio? I wonder if they might be able to hack and release Trump\xe2\x80\xa6',0.5,0.625
,,,
4/14/2017 23:59,"b'RT @RealMattCouch: Regardless of what happens this weekend with North Korea, I am confident in General Mattis, President Trump and our Men\xe2\x80\xa6'",0.275,0.666666667
,,,
4/14/2017 23:59,b'RT @Evan_McMullin: A plot twist you never saw coming (\xf0\x9f\x98\x89): President Trump loves the swamp just the way it is. https://t.co/zGZWwsIclN',0,0
,,,
4/14/2017 23:59,"b""@RussFed @thehill Where's the bullshit? Trump admin itself said it won't release visitor logs.""",0,0
,,,
4/14/2017 23:59,b'RT @thehill: Trump has spent a quarter of his presidency at Mar-a-Lago resort https://t.co/7a119nJcNl https://t.co/YAqlwF94UR',-0.1,0.1
,,,
4/14/2017 23:59,"b'RT @nytimes: Trump undercuts Bannon, whose job may be in danger https://t.co/icCXFx8t1X'",0,0
,,,
4/14/2017 23:59,"b'RT @Impeach_D_Trump: RETWEET If You Will NOT Let the ""mother of all bombs""  keep the noose from tightening on Trump/Russia.'",0,0
,,,
4/14/2017 23:59,"b'RT @thehill: Ex-Pentagon chief slams Trump for calling the military ""my military"" https://t.co/xU0NLknRfy https://t.co/xqlQCYLS09'",-0.1,0.1
,,,
4/14/2017 23:59,"b'RT @SethAbramson: Just so we\'re all clear: Trump\'s ""maximum pressure doctrine"" is ""a game of \'chicken\' with nuclear weapons."" Period. https\xe2\x80\xa6'",-0.3,0.577777778
,,,
4/14/2017 23:59,"b""Utah judge at rape sentencing: Ex-Mormon bishop a 'good man' https://t.co/pWhcjnNe4Y #trump #USA https://t.co/xBZclNQM6l""",0.7,0.6
,,,
4/14/2017 23:59,"b'RT @TeaPainUSA: Trump conspiracy-bots may have uncovered the ancient document that gives secret power to the ""Deep State.""  It\'s called ""Th\xe2\x80\xa6'",-0.2,0.55
,,,
4/14/2017 23:59,"b""RT @JohnFugelsang: Trump, who just signed a bill allowing mining co's to dump coal waste into US waterways, is outraged that Assad would po\xe2\x80\xa6""",-0.55,0.5
,,,
4/14/2017 23:59,"b'RT @vesaldi: Hello, the pin of the super queer t-rex eating Trump tower is on sale this weekend! https://t.co/NOdSeFP92l https://t.co/qsRW2\xe2\x80\xa6'",0.416666667,0.666666667
,,,
4/14/2017 23:59,b'RT @winemuva: Black Mirror episode 1 or the Trump/Pence sex tape? https://t.co/3MW3rZ6uPm',-0.166666667,0.433333333
,,,
4/14/2017 23:59,b'RT @Don_Vito_08: RT If You Stand 100% With #MyPresident @POTUS #Trump \xf0\x9f\x87\xba\xf0\x9f\x87\xb8   @realDonaldTrump #MakeAmericaSafeAgain #MakeAmericaGreatAgain \n#\xe2\x80\xa6',0,0
,,,
4/14/2017 23:59,"b'RT @MiaFarrow: Trump wants to keep White House visitor logs secret. If you disagree with this practice, tell the WH 202-456-1111'",-0.066666667,0.266666667
,,,
4/14/2017 23:59,"b""RT @FoxNews: Conant: #Trump is handling this exactly the way he should, he's bringing everyone together and trying to iron out the best [ta\xe2\x80\xa6""",0.625,0.275
,,,
4/14/2017 23:59,b'#islam IS ABSOLUTE BARBARISM &amp; MUST BE MADE ILLEGAL WORLDWIDE!  \xe2\x80\xa2#EndImmigration\xe2\x80\xa2#AmericaFirst #MAGA #TRUMP\xe2\x80\xa6 https://t.co/PYalnI0Rh1',-0.2125,0.7
,,,
4/14/2017 23:59,b'BREAKING: Trump Just Made An Announcement About Easter - Leaves MILLIONS Cry Tears Of Joy! https://t.co/tLmhhTgyeX',1,0.2
,,,
4/14/2017 23:58,b'RT @FoxNews: North Korea warns of pre-emptive strike. #SpecialReport https://t.co/TzDfgsFZCL https://t.co/tFegZc3ohJ',0,0
,,,
4/14/2017 23:58,"b""RT @KaivanShroff: It wasn't a coincidence that #WikiLeaks first went after Hillary the very same day Trump's Access Hollywood tape with Bil\xe2\x80\xa6""",0.125,0.247916667
,,,
4/14/2017 23:58,"b""RT @GeorgeTakei: It's about to get very interesting, and possibly dangerous. https://t.co/4rGGkDz4Ff""",0.025,0.775
,,,
4/14/2017 23:58,"b""RT @politico: Trump's most steadfast supporters are increasingly dismayed by the direction of his presidency https://t.co/UzYTj15M5b https:\xe2\x80\xa6""",0.45,0.65
,,,
4/14/2017 23:58,b'RT @ManMountain78: The Trump administration is introducing a new ambulance service. That caters exclusively to liberals. https://t.co/gZZV8\xe2\x80\xa6',0.136363636,0.454545455
,,,
4/14/2017 23:58,"b'RT @MarkusJRussell: Just one more unbelievable example of Donald Trump picking a wolf to guard a henhouse. Ex-Im bank key to US exports, jo\xe2\x80\xa6'",0.083333333,0.833333333
,,,
4/14/2017 23:58,"b'RT @DaShanneStokes: Congress, the longer you take to remove Trump, the more he hurts our country. Please RT if you agree. #resist #trumprus\xe2\x80\xa6'",0.5,0.5
,,,
4/14/2017 23:58,b'RT @hrkbenowen: Do you support Trump for authorizing MOAB (Mother Of All Bombs) against ISIS? Please RETWEET.\n\n@realDonaldTrump',0,0
,,,
4/14/2017 23:58,"b""RT @HuffPostPol: Trump's pick for Army secretary has a deeply troubling history of anti-Muslim remarks https://t.co/U3svXGUZD4 https://t.co\xe2\x80\xa6""",0,0.4
,,,
4/14/2017 23:58,"b'RT @jdakwar: If Trump was concerned for Syrian babies killed in the chemical attack, he should lift the Muslim and refugee ban. https://t.c\xe2\x80\xa6'",-0.2,0
,,,
4/14/2017 23:58,"b""RT @edwardatport: Trump the most 'psychologically ill-equipped' US president ever, says Gareth Evans https://t.co/yUflc3xM1n""",0.25,0.3
,,,
4/14/2017 23:58,"b'To all #Muslims:\n#Christians worship the #God of #Love, #Life, #Peace &amp; #Mercy found in #Jesus #Christ.\n\n#Islam\xe2\x80\xa6 https://t.co/lkyYBfWFfq'",0.5,0.6
,,,
4/14/2017 23:58,b'RT @tqwhite: Now this is on truly stupid motherfucker. Always has been but this is even more stupid than usual. https://t.co/d52bEeYInM',-0.3375,0.6875
,,,
4/14/2017 23:58,"b""Trump's policies and jibes suggests Bannon's star is fading https://t.co/qxiHpTWoz6 via @bpolitics""",0,0
,,,
4/14/2017 23:58,b'RT @Freeyourmindkid: Retweet if you hope that Trump Jr gets eaten by a bear. https://t.co/JpKE6K2Gj3',0,0
,,,
4/14/2017 23:58,"b'@FLOTUS @WhiteHouse Have a blessed Easter to everyone in the Trump family. \xf0\x9f\x90\xb0\xf0\x9f\x90\xa3\xe2\x9b\xaaBest wishes for Monday, too! God bles\xe2\x80\xa6 https://t.co/TCoJeXEHIT'",0,0
,,,
4/14/2017 23:58,"b""RT @WalshFreedom: Trump will not make White House visitor logs public.\n\nThat's very wrong. If Obama did this, we'd be screaming. https://t.\xe2\x80\xa6""",-0.216666667,0.355555556
,,,
4/14/2017 23:58,"b""RT @docrocktex26: @ineedarealPOTUS Exactly. As we speak Trump's cabal is selling our national security to Russia for unfettered access to S\xe2\x80\xa6""",0.25,0.25
,,,
4/14/2017 23:58,"b""RT @EJDionne: We can't see #Trump's taxes. We can't know who's visiting him. What would the GOP do if this were #Clinton? We know.\nhttps://\xe2\x80\xa6""",0,0
,,,
4/14/2017 23:58,"b'RT @BraddJaffy: President Trump is again at Trump International Golf Club in FL, per pool. It is his 17th golf course trip since taking off\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:58,b'RT @funder: \xf0\x9f\x94\xa5MUST READ \xf0\x9f\x94\xa5Hungarian Press: JD Gordon &amp; Gorka Colluded with Russian Secret Service on US Election Hack #trumprussia\nhttps://t.\xe2\x80\xa6',-0.2,0.35
,,,
4/14/2017 23:58,"b'RT @GhostPanther: Just want to give an extra special thanks to the millions of people who didn\'t vote cause ""there\'s no difference between\xe2\x80\xa6'",0.185714286,0.29047619
,,,
4/14/2017 23:58,b'Lawyers and accountants need to work faster to impeach trump.',0,0
,,,
4/14/2017 23:58,"b'RT @Mikel_Jollett: US Navy strike group is in the Sea of Japan.\n\nNorth Korea is threatening a nuclear test on Saturday, escalating tensions\xe2\x80\xa6'",0,0
,,,
4/14/2017 23:58,"b""RT @RogueCPI: The WH won't confirm if POTUS played golf today so here's a pic\xf0\x9f\x91\x87\n\nTrump or an overstuffed bag of mulch wearing a MAGA hat? Yo\xe2\x80\xa6""",0,0
,,,
